ID,Default,Client_Income_Type_Govt Job,Client_Income_Type_Service,Client_Education_College_Dropout,Client_Education_High_School,Client_Education_Middle_School,Client_Marital_Status_M,Client_Marital_Status_S,Client_Marital_Status_W
12112673,0,1,0,0,0,0,1,0,0
12201051,0,0,0,0,0,0,1,0,0
12153349,0,0,0,0,0,0,1,0,0
12216919,0,1,0,0,1,0,1,0,0
12141069,0,0,1,0,1,0,1,0,0
12156991,0,0,0,0,1,0,1,0,0
12196175,0,0,1,0,1,0,1,0,0
12163845,0,0,1,0,0,0,0,0,0
12100017,0,0,0,0,1,0,1,0,0
12200555,0,0,1,0,1,0,1,0,0
12124625,0,0,0,0,1,0,1,0,0
12211036,0,0,1,0,1,0,1,0,0
12201366,0,0,0,0,1,0,1,0,0
12111018,0,0,1,0,1,0,1,0,0
12100807,0,0,1,0,0,0,1,0,0
12181915,0,0,1,0,1,0,0,1,0
12176516,0,0,1,0,1,0,1,0,0
12130154,0,0,0,0,1,0,0,1,0
12168007,0,0,0,0,0,1,1,0,0
12178852,0,0,1,0,1,0,0,1,0
12169734,0,0,1,0,1,0,0,1,0
12135605,0,0,1,1,0,0,1,0,0
12197889,0,0,0,0,1,0,1,0,0
12202411,0,0,1,0,1,0,1,0,0
12164892,0,0,1,0,1,0,1,0,0
12156999,0,0,1,0,1,0,0,1,0
12181238,0,0,1,0,1,0,1,0,0
12183019,0,0,1,0,1,0,1,0,0
12131361,0,0,1,0,1,0,0,0,0
12199001,0,0,1,0,1,0,1,0,0
12144253,0,0,1,0,1,0,1,0,0
12114465,0,0,1,0,1,0,1,0,0
12180206,0,0,0,0,0,0,1,0,0
12181098,0,0,1,0,1,0,1,0,0
12126118,0,0,1,0,1,0,1,0,0
12113194,0,0,0,0,0,0,0,1,0
12176118,0,0,1,0,0,0,1,0,0
12138202,0,0,1,0,0,0,1,0,0
12193984,0,0,0,0,1,0,1,0,0
12190566,0,0,1,0,1,0,1,0,0
12218144,0,0,1,0,1,0,1,0,0
12163426,0,0,1,1,0,0,0,1,0
12123326,0,0,0,0,1,0,1,0,0
12189432,0,0,1,0,1,0,0,1,0
12175612,0,0,1,0,1,0,1,0,0
12135324,0,0,1,0,1,0,1,0,0
12178670,0,0,0,0,1,0,1,0,0
12186494,0,0,1,0,1,0,1,0,0
12156139,0,0,1,0,1,0,1,0,0
12105633,0,1,0,0,1,0,1,0,0
12185151,0,0,1,0,1,0,1,0,0
12139123,1,0,0,1,0,0,0,1,0
12137578,0,0,0,0,1,0,1,0,0
12173731,0,0,1,0,1,0,1,0,0
12125817,0,0,1,0,1,0,0,0,0
12136323,0,0,1,0,0,0,1,0,0
12132548,0,0,1,0,1,0,1,0,0
12208326,0,0,1,0,1,0,1,0,0
12208807,0,0,1,0,1,0,1,0,0
12167780,0,0,0,0,1,0,1,0,0
12216456,0,0,0,0,1,0,0,1,0
12152550,0,0,1,0,1,0,1,0,0
12192110,0,0,1,0,1,0,0,1,0
12198026,0,0,1,0,0,0,1,0,0
12175768,0,0,1,0,1,0,1,0,0
12104944,0,0,1,0,0,0,1,0,0
12130729,0,0,1,0,1,0,1,0,0
12165751,0,0,1,0,1,0,1,0,0
12100561,0,0,1,0,1,0,0,0,0
12122377,0,0,0,0,1,0,1,0,0
12132959,0,0,1,0,1,0,1,0,0
12148150,0,0,1,0,1,0,1,0,0
12140861,0,0,1,0,1,0,1,0,0
12149895,0,0,1,0,1,0,1,0,0
12104038,0,0,1,0,1,0,1,0,0
12201195,0,0,1,0,1,0,1,0,0
12103284,1,1,0,0,1,0,1,0,0
12197604,0,0,1,0,1,0,1,0,0
12122525,0,0,1,0,1,0,1,0,0
12110164,0,0,0,0,1,0,1,0,0
12166519,0,1,0,0,0,0,1,0,0
12108489,0,0,1,0,1,0,1,0,0
12215275,0,0,0,0,1,0,1,0,0
12131363,1,0,1,1,0,0,1,0,0
12149029,0,0,1,0,1,0,1,0,0
12173692,0,1,0,0,1,0,0,1,0
12138262,1,0,1,0,1,0,0,1,0
12148318,1,0,1,0,1,0,1,0,0
12158457,0,0,1,0,1,0,1,0,0
12206398,0,0,0,0,0,0,1,0,0
12213853,0,0,0,0,1,0,1,0,0
12198300,0,0,1,0,0,0,1,0,0
12115313,0,0,0,0,1,0,0,1,0
12145082,1,0,1,0,1,0,1,0,0
12134840,0,0,0,0,0,0,1,0,0
12113116,0,0,1,0,1,0,1,0,0
12144465,0,0,1,1,0,0,0,1,0
12181323,0,1,0,0,1,0,1,0,0
12108017,0,0,1,0,0,0,1,0,0
12183198,0,0,1,0,1,0,0,0,0
12111798,0,0,1,0,0,0,1,0,0
12151147,0,0,0,0,0,0,1,0,0
12151229,0,1,0,0,0,0,1,0,0
12136601,0,0,0,0,0,0,0,0,0
12124631,0,0,0,0,0,0,1,0,0
12124496,0,0,0,0,1,0,1,0,0
12101964,0,0,1,0,1,0,1,0,0
12187493,0,0,1,0,1,0,0,1,0
12207064,0,0,1,0,0,0,1,0,0
12162406,0,1,0,0,1,0,1,0,0
12144143,0,0,0,0,1,0,1,0,0
12206050,0,0,1,0,1,0,1,0,0
12208814,0,0,1,0,1,0,1,0,0
12161456,0,0,0,0,0,0,1,0,0
12142462,0,0,0,0,1,0,1,0,0
12155306,0,0,1,0,1,0,0,1,0
12106059,0,0,0,1,0,0,1,0,0
12183938,0,0,0,0,1,0,1,0,0
12132210,0,0,1,0,1,0,1,0,0
12125375,0,0,0,0,0,0,0,0,0
12188803,0,0,0,0,0,0,1,0,0
12149590,0,0,0,0,1,0,0,1,0
12149214,0,0,1,0,1,0,0,0,1
12177115,0,0,0,0,1,0,1,0,0
12204600,0,0,1,0,0,0,1,0,0
12202994,0,0,0,0,0,0,1,0,0
12183459,0,0,1,0,0,0,1,0,0
12161981,1,0,1,0,1,0,1,0,0
12121676,0,1,0,0,0,0,1,0,0
12146222,1,0,1,0,1,0,1,0,0
12101409,0,0,1,0,1,0,1,0,0
12169497,0,0,1,0,1,0,0,1,0
12135828,0,0,0,0,0,0,1,0,0
12207446,0,0,1,0,0,0,0,1,0
12189234,0,0,1,0,0,0,1,0,0
12161382,0,0,1,0,1,0,1,0,0
12133286,0,0,1,0,1,0,1,0,0
12159165,0,0,1,0,1,0,1,0,0
12150751,0,0,0,0,0,0,1,0,0
12118672,0,0,1,0,1,0,1,0,0
12221119,0,0,0,0,1,0,1,0,0
12221342,0,0,0,0,1,0,0,1,0
12100908,0,0,1,0,1,0,0,1,0
12140492,0,0,1,0,1,0,0,1,0
12138688,0,0,0,0,1,0,1,0,0
12217193,0,0,1,0,1,0,1,0,0
12107155,0,0,1,0,1,0,1,0,0
12143449,0,0,1,0,1,0,1,0,0
12137105,0,0,1,0,1,0,0,0,0
12122011,0,0,1,0,0,0,0,0,0
12197699,0,0,1,0,1,0,1,0,0
12203634,0,0,1,0,0,0,1,0,0
12119917,0,0,1,1,0,0,0,0,0
12115743,1,0,1,0,1,0,0,0,0
12178825,0,0,1,0,0,0,1,0,0
12156619,0,0,1,0,1,0,1,0,0
12168103,0,0,1,0,1,0,1,0,0
12110536,0,0,1,0,0,0,1,0,0
12121227,0,0,1,0,1,0,1,0,0
12160764,0,0,1,0,1,0,1,0,0
12149350,0,0,1,0,1,0,1,0,0
12198781,0,0,0,0,1,0,1,0,0
12154857,0,0,0,0,1,0,1,0,0
12175723,0,0,1,0,1,0,0,0,0
12104909,0,0,1,0,0,0,1,0,0
12116727,0,0,0,0,1,0,0,1,0
12127702,0,0,1,0,1,0,0,1,0
12182819,0,0,0,0,0,0,1,0,0
12202980,0,0,1,0,0,0,1,0,0
12210886,0,0,1,0,1,0,1,0,0
12136366,0,0,1,0,1,0,1,0,0
12135877,0,0,1,0,1,0,1,0,0
12150732,0,0,1,0,0,0,1,0,0
12169541,0,0,0,1,0,0,0,1,0
12133223,0,0,1,0,1,0,1,0,0
12195094,0,1,0,0,1,0,1,0,0
12216226,0,0,1,0,1,0,1,0,0
12114114,0,0,1,0,1,0,1,0,0
12165941,0,0,0,0,1,0,1,0,0
12198525,1,0,0,0,1,0,1,0,0
12209796,0,0,0,0,1,0,1,0,0
12105661,0,0,0,0,1,0,1,0,0
12160290,0,0,1,0,0,0,1,0,0
12183882,0,1,0,0,0,0,0,0,0
12193789,0,1,0,0,1,0,1,0,0
12152670,0,1,0,0,0,0,1,0,0
12189826,0,0,1,0,1,0,0,0,0
12159751,0,0,1,1,0,0,0,1,0
12152107,0,0,1,0,1,0,0,1,0
12161558,0,0,1,0,1,0,1,0,0
12102537,1,0,1,0,1,0,1,0,0
12141106,0,0,1,0,0,0,0,1,0
12129503,0,0,0,0,0,0,1,0,0
12220461,0,0,1,0,1,0,1,0,0
12126770,0,0,1,0,1,0,1,0,0
12142624,0,0,1,0,1,0,0,0,0
12124389,0,0,1,0,1,0,1,0,0
12123125,0,1,0,0,1,0,0,1,0
12126889,0,1,0,0,1,0,0,0,0
12121102,0,0,1,0,1,0,1,0,0
12143924,0,0,1,0,1,0,1,0,0
12141271,0,0,1,0,1,0,1,0,0
12138431,0,0,1,0,1,0,1,0,0
12115884,1,0,1,0,1,0,1,0,0
12122584,1,0,0,0,0,1,0,1,0
12158926,0,0,1,0,0,0,1,0,0
12146919,0,0,0,0,0,0,1,0,0
12118650,0,0,1,0,1,0,1,0,0
12179243,0,0,1,0,0,0,1,0,0
12180207,0,1,0,0,0,0,1,0,0
12197179,0,0,1,0,0,0,0,1,0
12143428,0,0,1,0,1,0,1,0,0
12125292,0,0,1,0,1,0,1,0,0
12156011,0,0,1,0,0,0,1,0,0
12137001,0,1,0,0,0,0,1,0,0
12142875,0,0,1,0,0,0,0,1,0
12181902,0,0,1,0,1,0,1,0,0
12146531,0,0,1,0,1,0,1,0,0
12166968,0,1,0,0,1,0,1,0,0
12122946,0,0,1,0,1,0,1,0,0
12147700,0,0,1,0,1,0,1,0,0
12215896,0,0,1,0,0,0,1,0,0
12116266,0,0,0,0,1,0,1,0,0
12119073,0,0,0,0,1,0,1,0,0
12139319,0,1,0,0,0,0,1,0,0
12102913,0,0,0,0,1,0,1,0,0
12102878,0,1,0,0,0,0,1,0,0
12192056,0,0,1,0,1,0,1,0,0
12186154,0,0,1,0,1,0,0,0,0
12105433,0,0,0,0,0,0,0,1,0
12219803,0,0,1,0,1,0,0,1,0
12181376,0,0,1,0,1,0,1,0,0
12121721,0,0,1,0,1,0,0,0,1
12157087,1,0,0,0,1,0,1,0,0
12194692,0,0,0,0,1,0,1,0,0
12202490,0,0,1,0,1,0,0,1,0
12117793,0,0,1,0,1,0,0,1,0
12191361,0,0,1,1,0,0,1,0,0
12217997,0,0,0,0,1,0,0,1,0
12161567,0,0,1,0,0,0,1,0,0
12215637,0,0,0,0,1,0,1,0,0
12161377,1,0,1,0,1,0,1,0,0
12166304,0,0,1,0,1,0,0,1,0
12159209,0,0,1,0,1,0,1,0,0
12205580,0,0,1,0,0,0,1,0,0
12118378,0,0,1,0,1,0,1,0,0
12142680,0,0,0,0,0,0,1,0,0
12182251,0,0,0,0,0,0,0,1,0
12142278,0,0,0,0,0,0,1,0,0
12102998,0,0,1,0,1,0,1,0,0
12150816,0,0,1,0,1,0,1,0,0
12133624,0,0,0,0,1,0,1,0,0
12194570,0,1,0,0,0,0,1,0,0
12214737,0,0,1,0,0,0,0,1,0
12136497,1,0,0,0,1,0,1,0,0
12190185,0,0,1,0,1,0,0,1,0
12147246,0,0,1,0,0,0,1,0,0
12148423,0,0,0,0,0,0,1,0,0
12162534,0,1,0,0,1,0,1,0,0
12100566,0,0,1,0,1,0,1,0,0
12136029,1,0,0,0,1,0,1,0,0
12201852,0,0,0,0,0,0,1,0,0
12123895,0,1,0,0,1,0,1,0,0
12194412,0,0,1,0,1,0,0,1,0
12129762,1,0,0,0,1,0,0,1,0
12191535,0,0,0,0,0,0,1,0,0
12194014,0,1,0,0,1,0,1,0,0
12214187,0,0,0,0,1,0,1,0,0
12201598,0,0,1,0,1,0,0,1,0
12202560,0,0,1,0,0,0,0,0,0
12113302,0,1,0,0,0,0,1,0,0
12213122,1,1,0,0,1,0,0,0,0
12201235,0,0,1,0,1,0,0,1,0
12163585,0,0,1,0,1,0,1,0,0
12148077,0,0,1,0,1,0,0,1,0
12163226,0,1,0,0,0,0,1,0,0
12101420,0,0,1,0,1,0,1,0,0
12221370,0,0,1,0,1,0,1,0,0
12200915,0,0,0,0,1,0,0,1,0
12134138,0,0,1,0,1,0,1,0,0
12174987,0,0,0,0,1,0,1,0,0
12124213,0,0,1,0,1,0,1,0,0
12215263,0,0,1,0,1,0,1,0,0
12187646,0,0,0,0,0,0,1,0,0
12120227,0,0,0,0,0,0,0,1,0
12179720,0,0,0,0,0,0,1,0,0
12192165,0,0,1,0,1,0,0,1,0
12134124,0,0,0,0,1,0,0,1,0
12100066,0,0,0,0,1,0,1,0,0
12139314,0,0,1,1,0,0,1,0,0
12151976,0,0,0,0,1,0,0,1,0
12163298,0,0,0,0,0,0,1,0,0
12142369,0,0,0,0,1,0,1,0,0
12163624,1,0,1,0,0,0,0,1,0
12131874,0,0,1,0,1,0,0,1,0
12135486,0,0,1,0,1,0,1,0,0
12125203,0,0,0,0,1,0,1,0,0
12197567,0,0,1,0,0,0,1,0,0
12131721,0,0,1,0,0,0,1,0,0
12141760,0,0,0,0,1,0,1,0,0
12186943,0,0,1,0,0,0,1,0,0
12204416,0,0,0,0,1,0,1,0,0
12202290,0,0,1,1,0,0,1,0,0
12186779,0,0,1,0,1,0,1,0,0
12123260,0,0,1,0,1,0,1,0,0
12198419,0,0,1,0,1,0,1,0,0
12155669,1,0,1,0,1,0,0,1,0
12111534,0,0,0,0,0,0,1,0,0
12152296,0,0,1,0,0,0,0,1,0
12212617,0,0,1,0,0,0,1,0,0
12147052,0,0,1,0,1,0,1,0,0
12170159,0,0,1,0,0,0,1,0,0
12193376,0,0,1,0,1,0,1,0,0
12123674,0,0,1,0,1,0,1,0,0
12135652,0,0,1,0,1,0,1,0,0
12214240,0,0,1,0,1,0,1,0,0
12121218,0,0,0,0,1,0,1,0,0
12123006,0,0,1,0,1,0,1,0,0
12194565,0,0,1,0,1,0,1,0,0
12179114,0,0,1,0,0,0,1,0,0
12183501,0,0,0,0,1,0,1,0,0
12182117,0,0,0,0,0,0,1,0,0
12144283,0,0,1,0,1,0,1,0,0
12149126,0,1,0,0,0,0,1,0,0
12115568,0,0,0,0,1,0,1,0,0
12153502,0,0,1,0,1,0,0,0,0
12187569,0,0,1,0,1,0,0,1,0
12190923,0,0,1,0,1,0,1,0,0
12111965,0,0,1,0,1,0,1,0,0
12138761,0,0,0,0,0,0,0,1,0
12153713,1,0,1,0,1,0,1,0,0
12197268,0,0,1,0,1,0,1,0,0
12154597,0,0,0,0,1,0,0,1,0
12110528,0,0,1,0,0,1,1,0,0
12106734,0,0,1,0,0,0,1,0,0
12220421,0,0,0,0,1,0,0,0,1
12207005,1,0,1,0,1,0,1,0,0
12156361,0,0,1,0,1,0,0,0,0
12126530,0,0,1,0,0,0,1,0,0
12125686,0,0,0,0,0,0,1,0,0
12117705,0,0,0,0,0,0,1,0,0
12166112,1,1,0,0,1,0,1,0,0
12160433,0,0,1,0,1,0,1,0,0
12204815,1,0,1,0,1,0,1,0,0
12169435,0,0,0,0,0,0,1,0,0
12128759,0,0,1,0,1,0,1,0,0
12140543,1,0,0,1,0,0,1,0,0
12154847,0,0,1,0,0,0,0,1,0
12189036,0,0,0,0,0,0,1,0,0
12142203,0,0,1,0,0,0,1,0,0
12183156,0,0,1,0,1,0,0,0,0
12221354,0,0,1,0,0,0,1,0,0
12155806,0,0,1,0,1,0,0,1,0
12217310,0,0,1,0,1,0,1,0,0
12143569,0,0,1,0,1,0,1,0,0
12127627,0,0,1,0,1,0,1,0,0
12218111,0,0,1,0,0,1,1,0,0
12159805,0,0,0,0,0,0,1,0,0
12127326,0,0,1,0,1,0,1,0,0
12127613,0,0,1,0,0,0,1,0,0
12151764,0,0,0,0,1,0,1,0,0
12100320,0,0,1,0,1,0,1,0,0
12114878,0,0,1,0,1,0,1,0,0
12138911,0,0,1,0,0,0,1,0,0
12128706,0,0,0,0,1,0,1,0,0
12210079,0,0,0,0,1,0,1,0,0
12139181,0,0,1,0,1,0,0,1,0
12203313,0,0,1,0,0,0,1,0,0
12106627,0,0,0,0,1,0,1,0,0
12201254,0,0,1,0,1,0,1,0,0
12200602,0,0,1,0,1,0,0,1,0
12202668,0,0,1,0,1,0,1,0,0
12211168,0,0,1,0,1,0,1,0,0
12212350,0,1,0,0,0,0,0,1,0
12103393,0,1,0,0,1,0,1,0,0
12156291,0,0,1,0,1,0,1,0,0
12165037,0,0,1,0,1,0,1,0,0
12171528,0,0,1,0,1,0,0,0,0
12161803,1,0,0,0,1,0,0,1,0
12158840,1,0,1,0,1,0,1,0,0
12155269,0,0,0,0,1,0,1,0,0
12151898,0,0,1,0,1,0,0,0,0
12175266,0,0,1,0,0,0,1,0,0
12170186,0,1,0,0,0,0,1,0,0
12193844,0,0,1,0,1,0,1,0,0
12209813,0,0,1,0,1,0,1,0,0
12173006,0,0,1,0,1,0,1,0,0
12219910,0,0,1,0,1,0,0,0,1
12197999,0,0,1,0,1,0,1,0,0
12162198,1,0,1,0,1,0,1,0,0
12204184,1,0,0,0,1,0,0,1,0
12141501,0,0,1,0,1,0,1,0,0
12203575,0,0,1,0,0,0,1,0,0
12123879,0,0,0,0,1,0,1,0,0
12157982,0,0,1,0,1,0,1,0,0
12144282,0,1,0,0,1,0,1,0,0
12190823,0,0,0,0,0,0,0,1,0
12194114,0,0,1,0,1,0,0,0,0
12168380,0,0,1,0,1,0,1,0,0
12103093,0,0,1,0,0,0,1,0,0
12128439,0,0,0,0,1,0,0,0,1
12200388,0,0,1,0,1,0,1,0,0
12221694,0,0,1,0,0,0,1,0,0
12179959,0,0,1,0,1,0,1,0,0
12166394,0,0,0,0,1,0,1,0,0
12111554,0,0,1,0,0,0,1,0,0
12158527,0,0,1,0,1,0,1,0,0
12129241,0,0,1,0,0,0,1,0,0
12192552,0,1,0,0,1,0,1,0,0
12214059,0,0,1,0,1,0,1,0,0
12204744,0,0,0,0,1,0,1,0,0
12199603,0,0,1,0,0,0,1,0,0
12122701,0,0,1,0,1,0,1,0,0
12205250,0,0,1,0,1,0,1,0,0
12205566,0,0,1,0,1,0,1,0,0
12157713,1,0,1,0,0,0,0,0,0
12100989,0,0,1,0,1,0,0,1,0
12171546,0,0,0,0,1,0,1,0,0
12177372,0,0,1,0,1,0,1,0,0
12121562,0,0,1,0,0,0,1,0,0
12109520,0,0,1,0,1,0,1,0,0
12180495,0,0,1,0,1,0,1,0,0
12149160,0,0,1,0,1,0,1,0,0
12158738,0,0,0,0,0,1,0,0,1
12117691,0,0,1,0,1,0,1,0,0
12146318,1,0,1,0,1,0,1,0,0
12120629,0,0,0,0,1,0,0,1,0
12168523,0,0,0,0,0,0,0,1,0
12105547,1,0,1,0,1,0,0,0,0
12116477,0,0,0,0,1,0,1,0,0
12207010,0,0,0,0,1,0,1,0,0
12204765,0,0,1,0,0,0,1,0,0
12135818,0,0,0,1,0,0,1,0,0
12217421,0,0,1,0,1,0,1,0,0
12215824,0,0,1,0,1,0,1,0,0
12173847,1,0,1,0,1,0,1,0,0
12156156,0,0,1,0,1,0,1,0,0
12118885,0,1,0,0,0,0,1,0,0
12102459,0,0,0,0,1,0,1,0,0
12128412,0,0,0,0,1,0,1,0,0
12192025,0,0,1,0,1,0,1,0,0
12158750,0,0,1,0,1,0,0,1,0
12136101,0,0,1,0,1,0,1,0,0
12214392,0,0,1,0,1,0,1,0,0
12104283,0,0,0,0,1,0,1,0,0
12194681,0,0,1,0,1,0,1,0,0
12217742,1,0,1,0,1,0,1,0,0
12176726,0,0,0,0,0,0,1,0,0
12113105,1,0,1,0,1,0,1,0,0
12137768,0,0,1,0,1,0,1,0,0
12113449,0,0,1,0,1,0,1,0,0
12123469,0,0,1,0,1,0,1,0,0
12177600,0,0,0,0,1,0,1,0,0
12150024,0,0,1,0,1,0,1,0,0
12207807,0,0,1,0,1,0,1,0,0
12214002,0,0,1,0,1,0,1,0,0
12117722,0,0,1,0,1,0,1,0,0
12114631,0,1,0,0,0,0,1,0,0
12161617,0,0,1,0,1,0,1,0,0
12198013,0,0,0,0,1,0,0,1,0
12177154,0,1,0,0,0,0,1,0,0
12136677,0,0,1,0,1,0,1,0,0
12140102,0,0,1,0,1,0,0,0,1
12203456,0,0,1,0,1,0,1,0,0
12134669,0,0,1,0,0,0,1,0,0
12210963,0,0,1,0,1,0,1,0,0
12165993,0,0,1,0,1,0,1,0,0
12176116,0,0,1,1,0,0,1,0,0
12111020,0,1,0,0,1,0,1,0,0
12191499,0,1,0,0,1,0,1,0,0
12193773,0,0,0,0,1,0,1,0,0
12131252,0,0,1,0,0,0,1,0,0
12147121,1,1,0,0,0,0,1,0,0
12183641,0,0,1,0,0,0,0,1,0
12192703,0,0,1,0,1,0,1,0,0
12172112,0,0,1,0,1,0,0,0,1
12148563,0,0,0,0,1,0,1,0,0
12109516,0,0,1,0,1,0,0,0,0
12192348,0,0,1,0,1,0,1,0,0
12204890,1,1,0,0,1,0,1,0,0
12156667,0,0,1,0,1,0,0,1,0
12205634,0,0,1,0,1,0,0,0,0
12102293,0,0,0,0,1,0,1,0,0
12120805,0,0,1,0,1,0,1,0,0
12160087,0,0,1,0,1,0,1,0,0
12206081,0,0,0,0,0,0,1,0,0
12172566,0,0,0,0,1,0,1,0,0
12154176,0,0,0,0,1,0,1,0,0
12178496,0,0,0,0,0,0,1,0,0
12161201,0,0,0,0,0,0,1,0,0
12153383,0,0,0,0,1,0,0,1,0
12208826,0,0,1,0,0,0,1,0,0
12163178,0,0,0,0,1,0,1,0,0
12148881,0,0,1,0,1,0,1,0,0
12195966,0,1,0,0,0,0,1,0,0
12146733,0,0,1,0,1,0,1,0,0
12127898,0,0,0,0,0,0,1,0,0
12108133,0,0,1,0,0,0,1,0,0
12221258,1,0,1,0,1,0,1,0,0
12114587,1,0,1,0,1,0,1,0,0
12114015,0,0,1,0,1,0,0,0,0
12127454,0,0,1,0,0,0,1,0,0
12109756,0,0,1,0,1,0,0,1,0
12199473,0,0,1,0,0,1,1,0,0
12170370,0,0,1,0,1,0,1,0,0
12105043,0,0,0,0,1,0,0,1,0
12197207,0,0,1,0,0,0,1,0,0
12149760,0,0,0,0,1,0,0,1,0
12213238,0,0,0,0,1,0,1,0,0
12102624,0,0,1,0,1,0,0,1,0
12220990,0,0,0,0,0,0,1,0,0
12194333,0,0,0,0,1,0,1,0,0
12101833,0,0,1,0,1,0,1,0,0
12126802,0,0,1,0,0,0,1,0,0
12199387,0,0,0,0,0,0,1,0,0
12151617,0,0,1,0,1,0,1,0,0
12130241,1,0,0,0,1,0,0,1,0
12217318,0,0,1,1,0,0,1,0,0
12142771,1,0,0,0,0,0,1,0,0
12181959,0,0,1,0,1,0,0,1,0
12147972,0,0,0,0,1,0,1,0,0
12181821,0,0,0,0,0,0,1,0,0
12189423,0,0,1,0,0,0,1,0,0
12119003,0,0,0,0,1,0,1,0,0
12141313,0,0,1,0,1,0,1,0,0
12137274,0,0,1,0,1,0,0,1,0
12120225,0,0,0,0,0,0,0,1,0
12148455,0,0,1,0,1,0,1,0,0
12147304,0,0,0,0,0,0,1,0,0
12136613,0,0,1,0,1,0,1,0,0
12139636,0,0,0,0,0,0,0,1,0
12107738,0,0,1,0,0,0,0,0,0
12139455,0,0,0,0,1,0,1,0,0
12143048,0,0,0,0,0,0,1,0,0
12106282,0,0,1,0,1,0,1,0,0
12202040,0,0,0,0,1,0,1,0,0
12133288,0,0,1,0,1,0,1,0,0
12183989,0,1,0,0,1,0,1,0,0
12215834,0,0,1,0,1,0,0,0,0
12137058,0,0,1,0,1,0,1,0,0
12106632,0,0,1,0,1,0,1,0,0
12195209,0,0,1,0,1,0,1,0,0
12173700,0,0,1,0,0,0,1,0,0
12147077,0,0,1,0,1,0,1,0,0
12154982,0,0,1,0,1,0,0,1,0
12221553,1,0,0,0,1,0,0,0,0
12186242,0,0,0,0,1,0,1,0,0
12106876,0,0,1,0,1,0,1,0,0
12103043,1,0,1,0,1,0,1,0,0
12101972,0,1,0,0,1,0,1,0,0
12106988,0,0,0,0,1,0,1,0,0
12147528,0,0,1,0,1,0,1,0,0
12207721,0,0,1,0,1,0,0,0,0
12137338,0,0,1,0,1,0,1,0,0
12151640,0,0,1,0,1,0,1,0,0
12218374,0,0,1,0,0,0,0,1,0
12202154,0,0,0,0,1,0,1,0,0
12107109,0,0,1,0,0,0,1,0,0
12140244,0,0,0,0,1,0,0,1,0
12199032,0,0,1,0,0,0,0,1,0
12132377,1,0,0,0,1,0,0,1,0
12221601,0,0,1,0,0,0,1,0,0
12158318,0,1,0,0,0,1,1,0,0
12126537,0,0,1,0,1,0,1,0,0
12107769,1,0,0,0,1,0,1,0,0
12114205,0,0,1,0,1,0,1,0,0
12146612,0,0,1,0,1,0,1,0,0
12127249,0,0,1,0,1,0,0,0,1
12195975,0,1,0,0,0,0,1,0,0
12184767,0,0,1,0,1,0,1,0,0
12158357,0,0,1,1,0,0,1,0,0
12167769,0,0,0,0,1,0,1,0,0
12204096,0,0,1,0,1,0,1,0,0
12126926,0,0,1,1,0,0,0,0,1
12107852,0,0,0,0,0,0,1,0,0
12117991,0,0,0,0,1,0,0,1,0
12121009,0,0,1,0,0,0,0,1,0
12159691,0,0,1,0,1,0,1,0,0
12141456,0,0,0,0,0,0,1,0,0
12119454,0,0,1,0,0,0,1,0,0
12206893,0,0,1,0,1,0,1,0,0
12147474,0,0,0,0,1,0,1,0,0
12171447,0,0,1,0,0,0,1,0,0
12123186,0,0,1,0,1,0,1,0,0
12117350,1,0,1,0,1,0,1,0,0
12193321,0,0,0,0,1,0,1,0,0
12146197,0,1,0,1,0,0,1,0,0
12166444,0,0,1,0,1,0,0,1,0
12179885,0,0,1,0,0,0,0,0,0
12203472,0,0,0,0,1,0,1,0,0
12188002,0,0,0,0,0,0,0,1,0
12157007,0,1,0,0,0,0,0,0,1
12111630,0,0,1,0,1,0,1,0,0
12146353,0,0,1,0,1,0,0,1,0
12183190,0,1,0,0,1,0,1,0,0
12211076,1,0,1,1,0,0,1,0,0
12136547,0,0,1,0,1,0,1,0,0
12215646,0,0,1,0,1,0,1,0,0
12171291,0,0,1,0,1,0,1,0,0
12163621,0,0,1,0,1,0,1,0,0
12127283,0,0,1,0,1,0,0,0,1
12219089,0,0,0,1,0,0,1,0,0
12215940,0,1,0,0,0,0,1,0,0
12129230,0,0,1,0,1,0,1,0,0
12116920,0,0,1,0,1,0,1,0,0
12196941,1,1,0,0,0,0,1,0,0
12205488,1,0,0,0,0,0,0,0,0
12116501,0,0,1,0,1,0,1,0,0
12132789,0,0,0,0,0,0,1,0,0
12125866,0,0,1,0,1,0,0,0,0
12176713,0,0,1,0,1,0,0,1,0
12171869,0,0,0,0,1,0,0,1,0
12171533,1,1,0,0,1,0,1,0,0
12184890,0,1,0,0,0,0,0,1,0
12169083,0,0,1,0,0,0,1,0,0
12219039,0,0,1,0,1,0,0,0,1
12199339,1,0,0,0,1,0,0,1,0
12203715,0,0,0,1,0,0,0,1,0
12161208,0,0,0,0,1,0,1,0,0
12166053,0,0,1,0,1,0,1,0,0
12167197,1,0,1,0,1,0,1,0,0
12216608,0,1,0,0,0,0,1,0,0
12155600,0,1,0,0,0,0,0,0,0
12121018,0,0,1,0,1,0,1,0,0
12142484,0,1,0,0,0,0,1,0,0
12169986,0,0,1,0,0,0,0,1,0
12160106,0,0,1,0,1,0,1,0,0
12195483,0,0,1,0,1,0,1,0,0
12197040,0,0,1,1,0,0,1,0,0
12118358,0,0,1,0,1,0,1,0,0
12162312,0,0,0,0,1,0,1,0,0
