ID,Client_Income,Child_Count,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Default
12170036,23850.0,0.0,142840.8,7269.3,20764.0,1973.0,0
12203958,22500.0,0.0,26998.2,2848.05,18159.0,1701.0,0
12176500,45000.0,0.0,90000.0,4500.0,10935.0,743.0,0
12104778,15750.0,0.0,22500.0,2225.25,10946.0,838.0,0
12186175,13500.0,0.0,5094.0,587.7,9805.0,1944.0,0
12208206,18000.0,1.0,45000.0,4788.0,10269.0,2744.0,0
12180715,15750.0,1.0,20250.0,1012.5,11619.0,1891.0,0
12212779,22500.0,0.0,148500.0,4083.75,15741.0,4567.0,0
12192874,22500.0,0.0,75519.0,3645.9,16890.0,2317.0,0
12200304,9000.0,2.0,25470.0,3035.7,13087.0,2960.0,0
12212049,24750.0,2.0,102474.0,5245.2,15632.0,211.0,0
12130776,18000.0,0.0,45000.0,2299.05,13954.0,822.0,0
12104560,7650.0,0.0,26955.0,1200.15,14033.0,2129.0,0
12189549,29250.0,0.0,22500.0,2375.55,10367.0,462.0,0
12125017,19890.0,0.0,52145.1,2841.75,15591.0,5132.0,0
12194328,9000.0,0.0,75474.0,2447.55,14505.0,7338.0,0
12177283,8550.0,0.0,90000.0,2631.6,13486.0,4596.0,0
12184602,36000.0,0.0,28440.0,2259.9,18124.0,2033.0,0
12199490,6750.0,0.0,18000.0,900.0,20103.0,369.0,0
12113287,15750.0,0.0,127804.5,3749.85,17363.0,2127.0,0
12184215,11250.0,0.0,75474.0,2937.6,22524.0,794.0,0
12129819,15750.0,1.0,38250.0,1912.5,17932.0,2558.0,0
12144548,11250.0,0.0,42300.0,1607.4,19530.0,7873.0,0
12210010,9000.0,0.0,27796.95,1608.75,16349.0,431.0,0
12142304,13500.0,0.0,111150.0,4971.15,18820.0,3185.0,0
12168536,11250.0,0.0,58500.0,2589.75,18533.0,6062.0,0
12188108,13500.0,1.0,54504.0,1970.55,18216.0,2558.0,0
12171358,9000.0,0.0,28800.0,3114.45,19972.0,1413.0,0
12128538,11250.0,1.0,35834.4,2303.1,17296.0,1655.0,1
12213170,8100.0,1.0,28887.3,1943.55,10190.0,1875.0,0
12175121,27000.0,0.0,31405.5,1343.7,17481.0,8507.0,0
12101968,18000.0,0.0,111384.0,4732.2,15889.0,3273.0,0
12189921,13500.0,1.0,94230.0,3052.8,17613.0,740.0,1
12147890,6750.0,0.0,13500.0,675.0,7979.0,1130.0,0
12209360,4500.0,0.0,22500.0,1304.55,19123.0,1117.0,0
12135540,15750.0,0.0,54515.7,2538.9,8411.0,256.0,0
12187210,18000.0,0.0,128835.0,3766.95,14697.0,1337.0,0
12107532,45000.0,1.0,63133.2,6482.25,14890.0,6627.0,0
12146616,11250.0,0.0,37800.0,2284.2,10521.0,605.0,0
12159406,12600.0,0.0,57897.9,2452.95,15038.0,2357.0,0
12100272,7200.0,0.0,26955.0,1462.05,17752.0,7527.0,0
12214157,9000.0,2.0,13477.5,950.85,12686.0,1749.0,0
12136037,5850.0,0.0,22500.0,1094.4,12657.0,1360.0,0
12120081,7200.0,0.0,29628.0,2155.95,19998.0,980.0,0
12208252,15750.0,0.0,23985.0,2433.6,13016.0,1704.0,0
12204239,18000.0,0.0,90000.0,2631.6,11044.0,2531.0,0
12190315,15750.0,0.0,22500.0,1304.55,17272.0,4772.0,0
12157673,4500.0,0.0,9594.0,948.6,18463.0,3895.0,0
12136675,33750.0,0.0,67500.0,7634.25,19380.0,1278.0,0
12124751,13500.0,2.0,22500.0,1790.55,11703.0,1706.0,0
12124743,18000.0,1.0,27000.0,1350.0,11772.0,878.0,0
12182321,12150.0,1.0,13500.0,1348.2,19030.0,2219.0,0
12118216,13500.0,2.0,26710.2,2141.55,10127.0,556.0,0
12122164,14400.0,1.0,129350.25,4172.4,12753.0,1315.0,0
12186452,13500.0,0.0,25373.7,2705.4,15172.0,724.0,0
12119760,12600.0,0.0,67500.0,3260.25,16015.0,3092.0,0
12197182,11250.0,0.0,67500.0,2628.45,9999.0,244.0,0
12140927,13500.0,0.0,50849.55,2167.2,16663.0,8753.0,0
12205232,17100.0,1.0,112500.0,3302.55,14801.0,7368.0,0
12127686,11250.0,0.0,28440.0,2259.9,10866.0,769.0,0
12181634,15750.0,1.0,90450.0,3832.2,19310.0,2355.0,0
12188474,15750.0,1.0,64008.0,2997.0,13866.0,1023.0,0
12217981,13500.0,0.0,25650.0,1404.45,14691.0,1543.0,0
12130523,12150.0,0.0,88412.4,2344.95,13104.0,1296.0,0
12186509,9000.0,0.0,67950.0,2694.6,21625.0,598.0,0
12170937,27000.0,1.0,60200.1,4769.1,10844.0,210.0,0
12114089,10350.0,0.0,38404.8,1177.2,14680.0,599.0,0
12181654,15750.0,0.0,46219.5,2520.45,15651.0,2286.0,0
12211605,11250.0,0.0,53366.85,2073.15,18827.0,205.0,0
12175007,36000.0,1.0,37186.2,2951.1,14067.0,132.0,0
12214315,40500.0,1.0,93830.4,5012.1,12511.0,1230.0,0
12139554,20250.0,1.0,80865.0,3146.4,13590.0,1243.0,0
12220244,11250.0,2.0,41702.4,2275.2,12280.0,3372.0,0
12126315,11250.0,0.0,29977.2,1471.05,13014.0,998.0,0
12202947,7200.0,0.0,22500.0,1125.0,20771.0,13269.0,0
12139264,24750.0,0.0,67950.0,2258.55,13969.0,1520.0,0
12168892,14400.0,1.0,164964.6,4536.45,19677.0,2330.0,0
12134770,13500.0,0.0,12600.0,818.1,12676.0,102.0,1
12121315,9000.0,0.0,63448.2,2344.05,14470.0,1039.0,0
12158914,8550.0,0.0,14400.0,1137.6,13188.0,373.0,0
12140494,13500.0,0.0,28440.0,1645.65,24160.0,336.0,0
12178591,22500.0,0.0,42250.5,3888.0,11612.0,1758.0,1
12123764,6750.0,1.0,20250.0,1012.5,11284.0,1997.0,0
12192244,18000.0,0.0,48564.0,3826.35,18060.0,1722.0,0
12192268,15750.0,0.0,53550.0,1740.15,15756.0,1158.0,0
12106878,20250.0,0.0,44078.4,3220.2,12009.0,591.0,0
12199137,9000.0,0.0,33924.15,1594.35,10202.0,1388.0,0
12204967,27000.0,0.0,51928.2,6175.8,9757.0,970.0,0
12157383,13500.0,2.0,67500.0,5332.95,14787.0,5377.0,1
12218304,11250.0,2.0,109602.0,5609.25,13295.0,2520.0,0
12169384,22500.0,1.0,107236.8,4438.35,12526.0,4586.0,0
12161888,11250.0,0.0,154602.0,4987.35,20939.0,3512.0,0
12190137,11250.0,0.0,66309.3,2151.9,18901.0,1003.0,0
12129957,20250.0,0.0,55098.0,3076.65,12791.0,388.0,0
12146103,22500.0,2.0,100692.0,6769.35,13652.0,4331.0,0
12103250,6750.0,0.0,33247.35,1616.85,18943.0,1699.0,0
12106998,9000.0,0.0,24727.5,1758.6,17471.0,442.0,0
12108382,24750.0,1.0,146761.2,7060.5,9336.0,796.0,0
12114984,11250.0,0.0,35972.55,2354.85,20406.0,1740.0,0
12170367,22500.0,0.0,82063.8,3267.45,17805.0,4887.0,0
12175376,31500.0,0.0,67500.0,3609.45,15774.0,1603.0,0
12169347,38250.0,0.0,90000.0,4608.45,19816.0,3152.0,1
12198782,29250.0,0.0,27000.0,1350.0,13525.0,5619.0,0
12100585,11250.0,2.0,79216.2,4057.65,13698.0,565.0,0
12160232,15750.0,0.0,54877.05,2652.75,13543.0,1326.0,0
12145529,18000.0,2.0,112500.0,3302.55,15315.0,7045.0,0
12106765,13500.0,0.0,48259.35,3825.9,10409.0,104.0,0
12160327,6750.0,0.0,13500.0,675.0,13518.0,1419.0,1
12110932,9000.0,0.0,16320.15,1148.85,17725.0,4725.0,0
12125023,22500.0,0.0,134550.0,4446.45,20894.0,771.0,0
12182129,10350.0,0.0,53420.4,3426.75,13422.0,1677.0,0
12121065,38250.0,1.0,72846.0,5768.55,12672.0,642.0,0
12162072,40500.0,0.0,134550.0,6835.05,12613.0,4917.0,0
12102593,29250.0,3.0,67500.0,4924.8,14565.0,1443.0,0
12216247,13500.0,0.0,80865.0,2621.7,21114.0,177.0,0
12165267,20250.0,0.0,54000.0,2700.0,14317.0,414.0,0
12179235,38250.0,0.0,27000.0,1350.0,10273.0,128.0,0
12183563,11250.0,1.0,45000.0,2201.85,14250.0,423.0,0
12210704,11250.0,0.0,45000.0,2188.8,12135.0,2173.0,0
12152000,13500.0,0.0,45450.0,2015.1,19765.0,6233.0,0
12199684,8605.8,0.0,44442.0,2072.25,8794.0,278.0,0
12120745,13500.0,0.0,45450.0,2550.6,15814.0,975.0,0
12174821,9000.0,0.0,44550.0,2364.3,15529.0,632.0,0
12197966,31500.0,0.0,154602.0,4533.3,13728.0,4861.0,0
12203817,18000.0,0.0,65449.8,2785.95,22669.0,5077.0,0
12176295,27000.0,0.0,149443.65,5939.55,15504.0,913.0,0
12101349,16650.0,0.0,45000.0,2397.15,15990.0,137.0,0
12115189,22500.0,2.0,80865.0,3133.35,11575.0,1249.0,1
12202330,9000.0,0.0,25470.0,1714.95,9673.0,1151.0,0
12118167,13500.0,1.0,19188.0,1897.65,16850.0,2044.0,0
12133350,9000.0,0.0,54449.1,1604.7,15359.0,3844.0,0
12118165,18000.0,0.0,78192.0,4796.55,17411.0,1490.0,0
12211912,13500.0,0.0,56605.5,1838.7,15820.0,5612.0,0
12202952,17550.0,0.0,17776.8,1417.5,21107.0,5035.0,0
12196001,11250.0,3.0,5094.0,516.6,16338.0,3552.0,0
12108077,9000.0,1.0,94230.0,3052.8,16047.0,2571.0,1
12140928,18000.0,0.0,144000.0,4043.25,15009.0,2202.0,0
12119118,12600.0,0.0,55255.5,1687.95,12757.0,2655.0,0
12171707,7650.0,0.0,49500.0,2110.05,16597.0,2249.0,0
12106248,18000.0,0.0,78192.0,2821.5,10585.0,1712.0,0
12144657,9000.0,0.0,59256.0,2623.05,17062.0,2318.0,0
12211492,13500.0,1.0,77968.8,4242.6,13777.0,151.0,0
12137724,18000.0,0.0,24750.0,1237.5,17578.0,2429.0,0
12215694,10350.0,1.0,13500.0,878.85,8382.0,165.0,0
12135282,6750.0,3.0,18000.0,1422.0,14892.0,2657.0,0
12194697,13500.0,2.0,41181.3,2488.5,13781.0,225.0,1
12101462,9000.0,0.0,28440.0,2074.05,20166.0,2532.0,0
12143303,9900.0,0.0,31276.8,1390.5,10456.0,2908.0,0
12204755,22500.0,0.0,111384.0,5700.15,13896.0,2461.0,0
12195084,8100.0,1.0,54504.0,2664.0,13020.0,163.0,0
12193357,18000.0,2.0,30600.0,2430.45,14475.0,808.0,0
12197545,16650.0,1.0,45000.0,2250.0,12728.0,1978.0,0
12102709,13500.0,1.0,100692.0,3848.4,10270.0,1315.0,0
12123703,24750.0,2.0,27000.0,1350.0,17191.0,3905.0,0
12101562,18000.0,2.0,22923.0,1823.85,11065.0,867.0,1
12130474,9900.0,1.0,22500.0,1003.95,15460.0,7382.0,0
12109542,24750.0,1.0,130500.0,3828.6,10093.0,1925.0,0
12125259,40500.0,1.0,138920.4,12988.8,17130.0,2562.0,0
12189977,13500.0,0.0,11860.2,899.55,18705.0,746.0,0
12201489,15750.0,1.0,45000.0,2250.0,17289.0,792.0,0
12212876,26100.0,0.0,123558.75,4096.35,21294.0,12183.0,0
12114932,44550.0,0.0,30146.4,876.6,18925.0,2392.0,0
12190036,8550.0,0.0,13500.0,675.0,18678.0,1090.0,0
12146550,6750.0,0.0,16814.7,1128.15,19100.0,2117.0,0
12124811,20250.0,1.0,46915.2,1751.4,15143.0,318.0,0
12219989,13500.0,1.0,32092.2,3469.05,12019.0,284.0,0
12143242,14400.0,0.0,13500.0,675.0,9226.0,637.0,1
12145525,20250.0,0.0,32850.0,2390.4,13331.0,1208.0,0
12188322,15750.0,0.0,74021.85,2418.75,22224.0,2103.0,0
12218900,18900.0,0.0,43603.2,2515.95,21383.0,937.0,0
12214741,18000.0,0.0,75519.0,3645.9,11220.0,1359.0,0
12132912,9000.0,0.0,31500.0,1468.35,15371.0,367.0,0
12139762,22500.0,0.0,67500.0,3247.2,13347.0,3019.0,0
12121061,11250.0,0.0,71842.5,2862.0,20201.0,382.0,0
12185086,20250.0,1.0,58500.0,3186.45,11636.0,2297.0,0
12136614,29250.0,0.0,97999.2,3484.8,13059.0,644.0,0
12136554,11250.0,0.0,112500.0,3289.5,18367.0,896.0,0
12116326,15750.0,0.0,80865.0,2621.7,8903.0,1771.0,0
12215771,18000.0,0.0,45450.0,1938.6,18115.0,1713.0,0
12168038,9000.0,0.0,45000.0,2110.95,12904.0,129.0,0
12170063,18000.0,0.0,55255.5,3303.45,19639.0,6126.0,0
12192377,15750.0,2.0,125640.0,3686.4,13841.0,645.0,0
12125336,20250.0,0.0,107820.0,3165.3,17536.0,4790.0,1
12124391,6750.0,1.0,50849.55,2167.2,15514.0,1523.0,0
12105675,18900.0,0.0,79153.2,2101.05,21551.0,1670.0,0
12162805,22500.0,0.0,22414.95,2426.85,11977.0,138.0,0
12165673,11250.0,0.0,78713.1,2614.5,10800.0,2843.0,0
12151263,9000.0,1.0,56880.0,1500.3,9925.0,430.0,0
12197244,6750.0,0.0,7675.2,814.05,9930.0,3003.0,0
12151509,15750.0,2.0,90000.0,2974.5,13221.0,838.0,0
12118160,13950.0,0.0,45000.0,1709.55,15930.0,6254.0,0
12197944,11250.0,0.0,92186.1,2695.5,14403.0,859.0,0
12109426,27000.0,2.0,72846.0,7109.55,15981.0,1909.0,0
12154192,22500.0,0.0,157516.65,5670.9,12262.0,1591.0,0
12206969,22500.0,1.0,32702.4,1603.35,12346.0,2010.0,0
12108575,29250.0,1.0,58500.0,2925.0,11529.0,2612.0,0
12204843,11250.0,0.0,57148.65,2434.05,16063.0,2628.0,0
12134006,6750.0,0.0,5688.0,339.3,13438.0,1372.0,0
12195210,9900.0,1.0,17829.0,1421.55,15626.0,422.0,1
12216561,15750.0,1.0,64008.0,2983.95,11111.0,1645.0,1
12176230,27000.0,0.0,50049.0,4875.75,17573.0,5792.0,0
12212923,22500.0,0.0,111339.9,4979.7,16883.0,687.0,0
12149020,20250.0,0.0,125640.0,4065.75,18698.0,4463.0,0
12124173,45000.0,0.0,180000.0,4950.0,15750.0,1114.0,0
12159485,6750.0,0.0,12735.0,864.0,10038.0,2512.0,0
12134531,13500.0,2.0,106794.0,3135.6,14552.0,3556.0,0
12186982,24750.0,0.0,27000.0,1350.0,10784.0,260.0,0
12186426,11250.0,1.0,131926.95,3640.95,16285.0,572.0,0
12127357,18000.0,0.0,107820.0,3165.3,18818.0,2227.0,0
12201059,4050.0,1.0,122301.0,5194.8,16937.0,3207.0,0
12215705,13500.0,1.0,27000.0,1350.0,16084.0,639.0,0
12101339,36000.0,3.0,135000.0,5354.1,14787.0,5443.0,0
12217348,11250.0,0.0,77029.2,3276.45,12253.0,127.0,0
12208978,13500.0,1.0,27000.0,1350.0,9120.0,1353.0,0
12105075,6702.3,2.0,60750.0,2620.8,14112.0,412.0,0
12187269,29250.0,1.0,75519.0,3512.25,15347.0,1677.0,0
12210674,90000.0,0.0,237743.1,6550.65,16615.0,1862.0,0
12167936,22500.0,3.0,100692.0,3848.4,14840.0,383.0,0
12139768,6750.0,2.0,27000.0,1477.8,9545.0,1162.0,1
12215049,7650.0,0.0,65449.8,2772.9,21963.0,10094.0,0
12128894,20250.0,0.0,35553.6,1330.65,12661.0,1316.0,0
12215792,23400.0,0.0,90000.0,2987.55,19702.0,1442.0,0
12139549,19350.0,0.0,54000.0,1755.0,17127.0,593.0,0
12106226,13500.0,2.0,52649.1,2226.15,13693.0,2316.0,0
12137478,15750.0,3.0,7819.2,927.9,11113.0,2660.0,0
12162202,67500.0,0.0,95790.15,3661.65,9399.0,322.0,0
12136944,11250.0,0.0,71161.2,2308.5,18540.0,11052.0,0
12178902,8550.0,1.0,54000.0,1755.0,11317.0,1144.0,0
12205276,27000.0,0.0,38250.0,1430.55,10154.0,683.0,0
12158139,7650.0,0.0,9000.0,982.35,9869.0,1081.0,0
12123548,6750.0,1.0,13500.0,959.85,17563.0,2273.0,0
12140562,11250.0,2.0,64692.0,2099.7,12583.0,3021.0,0
12187139,7200.0,1.0,31410.0,1242.0,12431.0,3687.0,1
12125490,27000.0,1.0,118512.0,4269.6,14120.0,157.0,0
12124684,15750.0,0.0,107820.0,3165.3,18535.0,478.0,0
12110103,11250.0,1.0,33750.0,1687.5,15833.0,1247.0,0
12219199,13500.0,1.0,76855.05,3269.25,10665.0,200.0,0
12220663,13500.0,0.0,73317.6,2029.05,22532.0,1127.0,0
12154146,22500.0,0.0,126773.55,3719.7,17327.0,2890.0,0
12195867,33750.0,0.0,45000.0,4207.5,15301.0,2052.0,0
12126722,29250.0,0.0,67463.55,3457.35,10475.0,171.0,0
12106560,18000.0,0.0,42638.4,4490.1,11174.0,1142.0,0
12216557,13500.0,1.0,33750.0,1687.5,15212.0,6258.0,0
12194023,11250.0,0.0,53691.75,4255.2,17642.0,1516.0,0
12166224,36000.0,0.0,59033.7,2514.15,19538.0,6296.0,0
12119782,25200.0,1.0,76500.0,3825.0,10310.0,406.0,0
12202116,9000.0,2.0,78713.1,2614.5,10706.0,2855.0,0
12104487,18000.0,1.0,56805.75,2745.9,11311.0,523.0,0
12134487,22500.0,0.0,50021.1,3073.05,17147.0,3359.0,0
12212999,11250.0,0.0,4797.0,487.35,18060.0,1047.0,0
12115161,5850.0,2.0,13500.0,675.0,16225.0,9143.0,0
12168304,30312.0,0.0,13500.0,675.0,11009.0,2186.0,0
12132083,13500.0,0.0,38516.4,1979.55,18250.0,2728.0,0
12181008,9000.0,0.0,81057.15,3214.35,18955.0,241.0,0
12114532,11250.0,2.0,52128.0,2308.95,16215.0,2872.0,0
12183340,9000.0,0.0,27900.0,1829.25,9210.0,1244.0,0
12138359,13500.0,0.0,74303.1,3971.7,12839.0,179.0,0
12156052,27000.0,1.0,67500.0,2190.6,14299.0,3415.0,0
12144984,31500.0,0.0,59590.35,2879.55,19871.0,2075.0,0
12107849,14400.0,0.0,53366.85,2580.3,16608.0,2549.0,0
12120665,18000.0,0.0,24727.5,1622.7,14116.0,886.0,0
12209243,11250.0,0.0,32004.0,1219.5,18676.0,1065.0,0
12194767,22500.0,0.0,75519.0,4969.35,11019.0,827.0,0
12155995,22500.0,2.0,122301.0,5194.8,12973.0,1394.0,0
12138667,13500.0,0.0,66309.3,2151.9,19146.0,1479.0,0
12117522,20250.0,1.0,27000.0,1350.0,14662.0,2773.0,0
12193001,12825.0,0.0,9678.6,970.2,21882.0,1678.0,0
12189045,29250.0,2.0,108900.0,4626.9,11390.0,1037.0,0
12170561,20250.0,0.0,118528.2,3465.45,18514.0,304.0,0
12194651,18000.0,0.0,73557.9,3768.75,10311.0,1310.0,0
12196966,11250.0,0.0,34551.0,1777.05,8812.0,937.0,0
12124728,20250.0,1.0,28425.6,3074.4,11060.0,1660.0,0
12164997,22500.0,0.0,13500.0,675.0,10761.0,1098.0,0
12154584,36000.0,0.0,116845.2,3095.1,16592.0,3970.0,0
12216253,50400.0,0.0,135450.0,5602.95,16605.0,5936.0,0
12158239,19800.0,0.0,23985.0,2371.95,21914.0,326.0,0
12133341,37350.0,0.0,182448.0,5544.45,19201.0,3876.0,0
12109715,18000.0,0.0,67500.0,4523.85,17797.0,4167.0,0
12137953,15750.0,1.0,27000.0,1350.0,14146.0,3018.0,0
12182422,16200.0,1.0,45445.5,2223.45,13651.0,1361.0,0
12185131,22500.0,0.0,52128.0,3383.55,8951.0,406.0,0
12178897,20250.0,0.0,109767.6,3222.45,19122.0,3491.0,0
12113977,11250.0,1.0,89100.0,2618.1,8342.0,657.0,0
12175865,9000.0,0.0,107820.0,3165.3,19148.0,8036.0,0
12143090,40500.0,1.0,90000.0,9463.95,13814.0,2751.0,0
12184275,9900.0,0.0,31343.85,2016.0,9559.0,1201.0,0
12119713,9450.0,0.0,40950.0,1298.7,9926.0,237.0,0
12151726,13500.0,0.0,26955.0,2173.95,14355.0,1005.0,0
12164706,20700.0,0.0,91647.0,2533.05,10941.0,265.0,1
12215913,11250.0,0.0,22500.0,1125.0,17543.0,626.0,0
12210323,11250.0,0.0,54591.3,1440.0,9457.0,494.0,0
12111516,15750.0,0.0,59256.0,2850.75,21727.0,791.0,0
12155234,13500.0,0.0,54504.0,2553.75,9172.0,784.0,0
12220283,20250.0,0.0,100692.0,4006.35,18461.0,3576.0,0
12210765,13500.0,0.0,52649.1,1903.95,14497.0,1893.0,0
12161026,18000.0,0.0,47700.0,5407.65,19794.0,4107.0,0
12159265,13500.0,1.0,13500.0,675.0,13333.0,2660.0,0
12104046,11250.0,0.0,96750.0,2828.7,15840.0,1942.0,0
12170715,11250.0,1.0,49752.0,3337.65,13010.0,1584.0,0
12136381,9900.0,1.0,11989.35,1241.55,13462.0,1606.0,0
12156790,20250.0,0.0,49752.0,3337.65,10073.0,2103.0,0
12158185,13500.0,2.0,41479.2,2519.55,13647.0,3191.0,0
12129470,15750.0,0.0,46219.5,2048.85,18474.0,1596.0,0
12185535,11250.0,0.0,52128.0,2840.85,21213.0,1068.0,0
12102092,13500.0,0.0,18000.0,1456.2,18691.0,845.0,0
12218836,9000.0,1.0,32346.0,2515.95,14102.0,1864.0,0
12103096,13500.0,1.0,40500.0,2025.0,14846.0,1012.0,1
12126308,11250.0,0.0,20192.85,1349.1,9553.0,106.0,0
12158083,36000.0,0.0,67500.0,4698.0,13850.0,4568.0,0
12107506,20250.0,0.0,74123.55,4034.25,11398.0,3026.0,0
12149708,13500.0,2.0,100272.6,2944.8,13515.0,2175.0,0
12153107,9450.0,0.0,75519.0,3007.8,23683.0,4421.0,0
12190418,15750.0,0.0,22500.0,1220.4,18368.0,777.0,0
12174666,16875.0,0.0,58500.0,2491.65,14384.0,100.0,0
12208561,31500.0,0.0,83538.0,4032.0,19627.0,11620.0,0
12119480,11250.0,0.0,27627.75,2195.55,16402.0,2764.0,0
12152357,9000.0,2.0,27000.0,1350.0,11379.0,2039.0,0
12152316,8550.0,0.0,11250.0,1108.8,19204.0,5393.0,0
12149198,20250.0,0.0,53910.0,2296.8,15696.0,1134.0,0
12102762,18000.0,0.0,19628.55,2329.2,10193.0,1264.0,0
12164777,19350.0,1.0,110329.2,3962.7,13960.0,1052.0,0
12109687,9000.0,2.0,20250.0,1012.5,13201.0,1113.0,0
12120782,24750.0,1.0,64008.0,3113.1,13445.0,4208.0,1
12150726,18000.0,0.0,54450.0,2411.55,16412.0,9581.0,0
12102399,20250.0,7.0,22642.2,2089.35,17702.0,1905.0,0
12100532,11250.0,2.0,22500.0,1094.4,11075.0,2226.0,0
12195252,18000.0,1.0,80865.0,2146.05,13546.0,1214.0,1
12200151,9000.0,0.0,12735.0,1018.8,14212.0,1680.0,0
12113002,20250.0,0.0,78192.0,4378.95,15126.0,2018.0,1
12154050,13500.0,2.0,27000.0,1350.0,13447.0,1164.0,0
12179380,11250.0,0.0,10188.0,1110.15,14778.0,1177.0,0
12117311,13500.0,1.0,20851.2,1613.25,13256.0,1945.0,0
12132261,20250.0,0.0,22500.0,1161.9,17595.0,964.0,0
12151567,33750.0,1.0,75519.0,3645.9,14355.0,3164.0,0
12122905,14850.0,0.0,64008.0,2425.95,16340.0,1911.0,0
12124960,31500.0,1.0,89107.2,3546.9,13531.0,3031.0,0
12133696,12150.0,0.0,27000.0,1350.0,17627.0,1928.0,0
12203955,13500.0,0.0,31276.8,1598.85,10297.0,2395.0,0
12191948,11250.0,0.0,18000.0,900.0,19675.0,5126.0,0
12150709,13500.0,1.0,90000.0,4608.45,13251.0,3344.0,0
12131103,17100.0,1.0,45000.0,2454.3,9064.0,1681.0,0
12103525,9000.0,1.0,25337.7,1543.95,8861.0,1945.0,0
12165454,22500.0,0.0,67538.25,2642.4,13103.0,1334.0,1
12117950,8100.0,1.0,77968.8,3993.75,10679.0,2553.0,0
12111086,13500.0,2.0,41702.4,2834.1,14003.0,7397.0,0
12214757,22500.0,1.0,85716.9,2777.85,12014.0,507.0,0
12202535,8851.5,1.0,26955.0,1039.5,10033.0,209.0,0
12165603,11250.0,0.0,15750.0,787.5,8698.0,1537.0,0
12203433,15750.0,0.0,100692.0,5154.3,14731.0,7688.0,0
12111078,24750.0,0.0,131926.95,3870.45,18307.0,4573.0,0
12174156,18000.0,0.0,112500.0,3302.55,17877.0,2431.0,0
12114659,6750.0,2.0,34380.0,1685.25,10248.0,3371.0,1
12150780,27000.0,1.0,77670.9,6149.7,11083.0,541.0,0
12112635,11700.0,0.0,48006.0,2250.9,22352.0,2438.0,0
12198098,13500.0,2.0,102474.0,4527.0,12945.0,541.0,0
12104610,13500.0,0.0,18000.0,900.0,12099.0,1099.0,0
12188599,27000.0,0.0,176211.0,7190.1,10275.0,140.0,0
12170233,11250.0,0.0,97999.2,2878.2,12989.0,3533.0,0
12180056,11700.0,0.0,45450.0,2793.6,21199.0,127.0,0
12210933,20250.0,1.0,25470.0,2532.15,15728.0,4143.0,0
12195969,9000.0,0.0,27796.95,1857.6,9929.0,1476.0,0
12214780,18000.0,0.0,36535.95,3756.6,14919.0,965.0,0
12133721,18000.0,0.0,43128.0,2352.6,21289.0,1822.0,0
12140006,13950.0,0.0,143685.0,4131.0,8710.0,642.0,0
12211098,27000.0,0.0,51750.0,2502.45,16496.0,5627.0,1
12136012,11250.0,2.0,31500.0,3405.6,14491.0,442.0,1
12152129,9900.0,0.0,27494.1,2534.4,10819.0,1145.0,0
12129498,29250.0,0.0,176211.0,4661.1,12437.0,4427.0,0
12162363,22500.0,0.0,57340.8,3214.8,21141.0,2257.0,0
12187948,22500.0,1.0,27000.0,1350.0,11169.0,2094.0,0
12116791,13500.0,1.0,25470.0,2715.3,11703.0,178.0,0
12173807,27000.0,1.0,102429.0,3007.8,11850.0,5121.0,0
12151741,20250.0,1.0,42750.0,1611.45,23730.0,2515.0,0
12181005,14400.0,0.0,45000.0,2097.9,16970.0,1294.0,0
12111526,15750.0,1.0,52649.1,1890.9,10257.0,215.0,0
12216914,20250.0,1.0,201384.0,5550.75,20669.0,2393.0,0
12171249,16650.0,0.0,13500.0,926.1,8954.0,1538.0,0
12109698,10350.0,0.0,20250.0,1012.5,16945.0,226.0,0
12180966,13500.0,1.0,70083.0,2273.85,13726.0,2217.0,0
12180467,47250.0,0.0,149400.0,4121.55,19099.0,3413.0,0
12194679,11897.55,1.0,36489.6,1498.95,14961.0,504.0,0
12100338,9900.0,0.0,26064.0,3105.9,11891.0,917.0,0
12208760,22500.0,0.0,146761.2,5990.4,23340.0,204.0,0
12160589,9000.0,0.0,28341.9,1907.1,17218.0,5106.0,0
12185943,9000.0,1.0,34551.0,1874.25,12312.0,2393.0,0
12172604,9000.0,0.0,22500.0,1817.1,10160.0,1862.0,0
12140976,15750.0,2.0,51856.2,2507.85,12065.0,2562.0,0
12164130,9000.0,0.0,21564.0,926.55,22717.0,13885.0,0
12177340,22500.0,1.0,128079.45,4245.75,16767.0,2176.0,0
12173983,15464.25,0.0,38851.2,2562.75,11097.0,320.0,1
12117069,22500.0,2.0,176211.0,4858.65,14575.0,3410.0,0
12218484,12600.0,0.0,38250.0,1912.5,22988.0,2747.0,0
12197456,33750.0,0.0,13500.0,675.0,17368.0,1791.0,0
12166136,19350.0,0.0,49049.55,2751.75,14396.0,1705.0,0
12141642,6750.0,0.0,9594.0,961.65,17656.0,1250.0,0
12169859,9450.0,0.0,8625.6,704.25,15491.0,813.0,0
12102264,9900.0,0.0,27000.0,1350.0,20736.0,813.0,0
12220088,6750.0,2.0,11992.5,1272.15,13021.0,2138.0,0
12138078,27000.0,0.0,22500.0,1125.0,20331.0,581.0,0
12202452,11250.0,0.0,75519.0,3645.9,18304.0,4373.0,0
12100866,13500.0,1.0,57144.6,1856.25,13400.0,401.0,0
12195068,15750.0,2.0,78169.5,3028.95,14236.0,884.0,0
12154911,13500.0,2.0,41479.2,2519.55,13647.0,3191.0,0
