ID,Car_Owned,Bike_Owned,Active_Loan,House_Own,Loan_Contract_Type,Default
12216027,0,0,0,1,0,0
12105746,0,0,0,1,0,1
12209302,0,1,1,1,1,0
12192155,1,0,0,0,0,0
12164618,0,1,0,0,0,0
12106748,0,0,0,1,0,0
12148851,1,0,1,1,0,0
12202821,0,0,1,1,0,0
12217164,0,0,1,1,0,0
12124783,0,0,0,0,0,0
12206521,0,0,1,1,0,0
12134137,0,0,0,0,0,0
12103167,0,1,1,1,0,0
12147827,0,1,1,0,0,0
12182460,1,0,1,0,0,0
12184205,1,1,0,1,0,0
12202913,0,0,1,1,0,1
12194793,0,0,1,1,0,0
12166364,1,1,1,1,0,0
12158046,1,1,0,1,0,0
12126881,1,0,0,0,0,0
12154129,0,0,0,0,0,0
12154664,0,0,0,1,0,0
12109488,0,1,1,1,0,1
12183849,1,1,0,1,1,0
12109932,0,0,1,1,0,0
12159159,0,1,1,1,0,0
12217284,0,0,1,1,0,0
12140527,0,0,0,1,0,0
12168281,1,0,0,1,0,0
12200675,0,0,0,1,0,0
12149319,1,0,1,1,0,0
12106940,0,1,0,1,1,0
12139449,0,1,1,0,0,0
12103585,0,0,1,1,0,0
12167402,0,0,0,1,0,0
12221128,0,0,0,1,0,0
12142900,1,0,1,1,0,0
12115765,0,1,0,1,0,0
12188064,1,0,0,0,0,0
12198856,0,0,1,0,0,0
12194420,1,1,1,0,0,0
12178371,1,0,0,0,0,0
12150418,1,0,0,1,0,0
12191860,0,1,0,1,0,0
12153187,1,0,0,0,0,0
12184283,0,0,1,1,0,0
12197031,0,0,0,1,0,1
12149088,0,1,0,1,0,1
12208715,0,0,0,1,0,0
12180654,0,0,1,0,0,0
12121491,1,1,0,1,0,0
12102703,1,0,0,1,0,0
12113936,0,0,0,0,0,0
12140181,0,1,0,1,0,0
12118304,0,0,0,0,0,0
12116387,1,0,0,1,0,0
12152301,1,0,0,0,0,0
12102725,1,1,0,0,0,0
12114151,1,0,0,1,0,0
12204366,1,0,1,1,0,0
12140330,0,0,1,1,0,0
12139735,0,0,1,1,0,0
12214033,1,0,0,1,0,0
12182823,0,0,0,1,0,0
12107519,0,0,0,0,0,0
12209437,0,1,0,1,0,1
12113924,0,0,0,0,1,0
12170920,0,1,1,0,0,0
12124164,1,0,0,1,0,0
12167138,0,1,0,1,0,0
12162561,0,0,1,1,1,0
12118064,0,0,0,0,0,1
12162682,0,0,0,0,0,0
12194085,0,0,1,1,0,0
12115616,1,0,1,0,0,0
12203757,1,0,0,0,0,0
12146496,0,0,1,0,0,1
12194411,0,1,0,1,0,0
12212530,0,0,1,0,0,0
12161420,0,0,0,1,0,0
12136189,1,0,1,0,0,0
12161740,0,1,0,0,0,0
12146834,0,1,1,1,0,0
12153172,0,1,1,1,0,0
12124381,0,1,1,0,0,0
12111040,0,0,1,0,0,0
12199063,0,0,0,1,0,0
12152226,0,0,0,0,0,0
12219168,1,0,1,1,1,0
12159482,1,1,1,1,0,0
12136412,0,0,0,1,0,1
12166723,0,0,0,1,0,1
12166455,0,0,0,0,0,0
12109501,1,0,0,0,0,0
12215343,1,0,0,0,0,0
12207383,0,0,1,1,0,0
12197189,1,0,1,1,0,0
12105741,0,1,1,1,0,0
12151489,1,0,1,0,0,0
12156907,0,0,0,0,0,0
12173716,0,1,0,1,0,0
12169594,1,0,0,1,0,0
12194094,1,0,1,0,0,0
12163815,1,0,1,0,0,0
12109155,0,0,0,0,0,0
12176925,1,0,1,0,0,0
12173542,1,1,0,0,0,0
12218477,1,1,1,1,0,0
12137203,0,0,1,0,0,0
12131660,0,0,1,1,0,0
12205441,0,1,0,1,0,0
12219010,0,1,1,1,1,0
12168514,0,0,1,1,0,0
12200797,1,0,0,1,0,0
12212418,0,1,0,1,0,1
12219669,0,0,1,1,0,0
12157194,0,0,1,1,0,0
12127653,0,0,1,1,0,0
12156435,0,0,0,1,0,0
12176113,1,0,0,0,0,0
12178177,0,0,0,1,0,0
12200016,1,0,0,1,0,1
12108552,0,1,0,1,0,0
12114699,0,0,1,0,0,0
12120790,0,0,0,1,0,0
12181182,0,0,1,0,0,0
12173429,1,0,0,0,0,0
12171438,1,0,1,0,0,0
12117865,1,1,0,0,0,0
12137907,0,0,0,0,0,0
12213613,1,0,1,0,0,0
12191891,1,0,0,0,0,0
12202188,0,0,1,1,0,0
12192696,0,0,1,1,0,0
12199376,1,0,1,0,0,0
12114777,0,0,1,1,1,0
12174052,0,0,0,1,0,0
12215668,1,0,1,0,0,0
12221812,0,1,1,1,0,0
12108762,0,0,1,1,0,0
12140637,1,0,1,1,0,0
12156424,1,0,0,1,0,0
12219288,1,1,0,1,0,0
12212889,0,1,0,1,0,0
12104675,1,0,0,0,0,0
12170046,0,0,0,1,0,0
12112414,1,0,1,1,0,0
12167529,1,1,0,1,0,0
12166628,1,0,1,1,0,0
12173673,0,0,0,0,0,0
12172318,0,0,1,0,0,0
12122652,0,1,1,1,0,0
12109747,0,0,0,1,0,1
12112652,0,0,0,1,1,0
12152843,1,0,1,0,0,0
12105496,1,0,0,0,0,0
12134113,0,1,1,1,0,0
12152590,1,0,0,1,0,0
12191345,0,1,1,1,1,0
12196577,1,0,0,1,1,0
12167453,1,1,1,1,0,0
12139742,0,1,0,1,0,0
12212873,0,1,0,1,0,0
12146554,1,0,0,1,0,0
12123502,0,0,1,1,0,0
12149556,0,0,0,0,0,0
12179407,1,0,1,1,1,0
12133324,0,0,0,1,0,0
12132555,0,1,0,0,0,0
12137618,0,0,0,1,0,0
12152921,1,1,1,1,0,0
12151523,0,1,0,1,0,0
12195159,0,0,1,0,0,0
12199601,0,1,1,0,0,0
12189294,1,0,0,1,1,0
12193004,1,0,0,0,0,0
12138652,0,0,1,0,0,0
12148687,1,0,1,0,0,0
12167165,0,1,0,0,0,0
12141287,0,1,1,1,0,1
12141336,0,0,0,1,0,0
12169126,0,0,1,1,0,0
12182317,1,0,0,0,1,0
12170002,0,1,1,0,0,1
12191882,0,0,1,1,0,0
12217383,0,0,1,0,0,0
12155148,1,1,0,1,0,0
12163281,0,0,0,1,0,0
12186797,1,0,1,0,0,0
12211722,0,1,0,1,1,0
12182545,1,1,1,1,0,0
12142455,1,0,1,1,0,0
12126400,0,0,0,1,0,0
12130601,0,0,1,1,0,0
12114915,1,0,1,1,0,0
12175197,0,0,0,0,1,0
12185177,1,0,0,0,0,0
12144417,0,0,0,0,0,0
12139848,0,1,0,1,0,0
12169361,1,1,0,1,0,0
12218513,0,0,0,1,0,0
12133432,0,0,1,1,0,0
12177808,0,0,0,1,0,0
12190121,0,1,1,0,0,0
12139590,0,0,0,1,0,0
12206322,0,0,1,0,1,0
12127405,1,1,0,1,1,0
12197856,1,0,1,1,0,0
12212318,0,0,1,1,0,0
12182930,1,0,0,1,0,1
12186455,1,0,1,1,0,0
12216837,0,0,0,1,0,1
12170121,1,0,0,1,0,0
12141276,1,0,0,0,0,0
12171746,1,1,1,1,0,0
12209297,0,0,1,1,0,0
12109498,1,1,0,0,1,0
12185616,0,1,1,0,0,0
12184488,0,0,1,1,0,0
12206599,0,0,0,1,0,1
12132697,1,0,1,0,0,0
12167377,0,1,1,0,0,0
12136487,0,0,0,0,0,0
12165700,1,0,1,1,0,0
12171704,1,0,0,1,0,0
12203792,0,0,0,1,0,0
12207131,0,0,0,1,0,0
12110911,0,0,0,0,0,0
12124781,0,1,1,1,1,0
12220357,0,1,0,1,0,0
12204671,0,0,0,1,0,1
12164666,0,0,0,0,0,0
12206539,0,0,1,1,0,0
12126433,0,0,1,1,0,0
12102534,0,0,1,1,0,0
12211041,0,0,0,1,0,0
12149629,0,1,0,0,0,0
12101315,1,0,1,1,0,0
12102294,0,0,0,1,0,0
12121235,1,0,1,0,0,0
12117552,0,0,0,0,0,0
12183572,0,0,0,1,0,0
12115412,0,0,1,1,0,0
12130413,0,1,0,0,0,0
12108299,0,1,1,0,0,0
12204665,0,0,0,0,0,0
12205412,0,0,0,0,0,0
12151680,0,0,0,1,0,0
12103352,1,0,1,0,0,0
12138388,0,1,0,1,0,0
12157043,0,0,1,0,0,0
12149940,1,0,0,1,0,1
12204554,0,1,1,1,0,0
12169467,0,0,1,1,0,0
12188666,0,1,1,1,1,0
12192336,1,1,0,1,0,0
12123900,0,0,1,1,0,0
12207392,0,0,1,0,0,0
12172264,0,0,1,0,0,0
12142355,1,1,1,1,0,0
12100900,0,1,0,0,0,0
12161218,1,0,1,1,0,0
12108974,1,0,0,1,0,0
12108951,0,0,0,0,0,0
12172763,1,1,1,1,0,0
12124415,0,0,1,0,0,0
12180274,1,1,0,1,0,0
12204667,1,0,0,1,0,0
12144461,0,0,1,1,0,0
12146674,1,0,1,1,0,0
12194982,0,1,1,0,0,0
12218931,1,0,1,1,0,0
12161896,1,1,1,1,0,0
12127783,0,0,1,1,0,0
12128941,0,1,1,1,0,0
12151878,1,0,1,0,0,0
12175324,1,0,1,1,0,1
12217327,0,1,0,0,0,1
12216267,1,0,1,0,0,0
12184671,0,1,1,1,0,1
12201469,0,1,0,0,1,0
12200377,0,0,0,1,0,0
12185247,1,1,1,1,0,1
12138404,1,1,0,1,0,0
12102304,1,1,0,1,0,0
12196179,0,0,0,1,0,0
12158754,0,0,1,1,0,0
12113516,0,1,0,1,0,0
12167192,1,0,1,1,0,0
12191414,0,0,1,0,0,0
12171564,0,0,1,1,0,0
12156833,1,1,0,0,0,0
12212360,0,1,0,1,0,0
12206351,1,0,1,1,0,0
12169257,1,1,1,1,1,0
12144488,1,0,0,0,0,0
12165373,0,1,1,0,0,0
12105505,1,0,0,1,0,0
12135367,1,1,0,0,0,0
12135194,0,0,1,1,0,0
12116095,0,0,0,1,0,0
12147372,0,0,0,0,0,0
12127554,0,1,0,0,0,0
12221352,0,0,1,1,0,0
12141072,1,1,0,1,0,0
12215207,0,0,0,1,0,0
12210669,1,0,0,1,1,0
12198275,0,0,1,0,0,0
12108949,1,0,1,0,0,0
12104323,1,0,1,1,0,0
12135639,1,1,0,1,0,0
12134947,0,0,0,1,0,0
12178268,1,0,0,0,0,0
12181130,0,1,0,1,1,0
12107451,0,0,0,1,0,0
12208270,0,0,1,1,1,0
12130556,1,0,1,1,0,1
12208050,0,0,1,1,0,0
12168177,0,0,0,1,0,0
12186682,0,0,0,1,1,0
12159598,1,1,0,0,0,1
12157494,0,0,0,1,0,0
12184662,1,1,0,0,0,0
12150850,0,1,0,1,0,0
12192066,0,1,1,0,0,0
12102341,0,0,1,1,0,0
12171570,0,0,1,1,0,0
12195843,0,1,0,0,0,0
12194159,1,1,0,0,1,0
12108905,0,0,1,1,1,0
12166886,1,0,1,0,0,0
12214715,0,1,1,1,0,1
12198190,0,0,1,1,0,1
12198159,0,0,0,0,0,0
12172681,1,0,1,1,0,0
12202826,0,0,1,0,0,0
12206023,1,0,1,0,0,0
12138118,0,0,0,1,0,0
12147769,1,0,1,1,0,0
12135894,1,0,1,0,0,0
12121077,1,0,1,1,0,1
12127583,0,1,0,0,0,0
12218082,0,1,1,0,0,0
12136874,0,1,0,1,0,0
12179793,1,0,1,0,0,0
12186090,0,1,0,1,0,0
12140088,0,1,0,0,0,0
12186377,1,1,1,0,0,0
12200191,1,0,1,1,0,0
12187560,0,1,0,1,0,0
12177227,1,1,1,0,0,1
12186873,0,0,1,1,0,0
12106053,1,0,0,1,1,0
12176928,1,0,0,0,0,0
12182184,0,1,0,1,0,0
12174179,1,0,0,0,0,0
12162311,0,0,1,0,0,0
12198913,1,0,1,1,0,0
12206974,0,1,0,1,0,0
12183221,0,1,1,1,0,1
12178497,0,0,1,1,0,0
12138462,0,1,1,1,0,0
12127551,1,0,0,1,0,0
12144195,0,0,1,1,0,0
12205083,0,1,0,0,0,0
12196477,0,0,1,1,0,0
12185450,0,1,1,1,1,0
12189640,1,0,0,0,0,0
12174382,0,0,1,0,1,0
12116815,0,0,1,0,0,0
12201770,0,1,0,1,0,0
12170344,0,0,0,1,0,0
12213359,0,1,0,0,1,0
12115104,0,1,1,0,0,0
12150191,0,1,1,0,0,0
12192173,0,0,0,1,0,0
12130873,0,1,0,1,0,0
12101214,0,0,0,0,0,0
12153729,1,0,0,0,0,0
12111141,0,0,0,1,0,0
12137472,0,0,1,1,0,0
12131309,1,0,0,1,0,0
12209170,0,0,0,0,0,0
12169954,0,0,1,1,0,0
12173644,0,1,1,1,0,0
12200440,0,1,0,0,0,0
12196304,0,1,1,0,1,0
12207056,1,0,0,1,0,0
12129624,1,0,0,1,0,0
12204009,0,0,0,0,0,0
12134236,0,0,1,0,0,0
12132611,0,0,0,1,0,0
12186059,0,1,0,1,1,0
12216442,0,1,1,1,0,0
12109514,0,0,0,0,0,0
12148064,1,0,1,0,0,0
12195268,0,0,1,1,0,0
12179679,0,0,1,1,0,1
12194492,0,0,1,1,0,0
12138954,0,0,0,0,0,0
12126490,1,0,0,1,0,0
12133846,0,0,1,0,0,0
12207939,0,1,0,1,0,0
12148520,0,1,0,1,0,0
12185676,0,0,0,0,0,0
12171041,0,1,0,1,0,0
12106283,1,1,1,1,0,0
12151363,0,0,0,0,1,0
12195178,0,0,0,0,0,0
12154332,0,1,1,0,0,0
12126979,0,1,1,0,0,0
12134949,0,0,1,1,0,0
12181144,0,0,0,1,0,0
12117373,0,0,0,1,0,0
12172222,1,0,0,1,1,0
12171334,0,0,1,1,0,1
12189440,1,0,0,1,1,0
12167524,0,1,1,0,0,1
12133460,1,1,0,0,0,0
12144630,0,0,1,0,0,0
12113954,1,0,1,1,0,1
12101173,0,0,1,1,0,0
12132024,1,1,0,1,0,0
12179840,0,1,1,1,1,0
12206673,0,0,1,1,0,0
12169054,1,0,0,0,0,0
12137518,0,0,0,1,0,0
12204579,0,0,1,0,0,0
12149241,1,0,0,1,0,0
12152529,0,1,1,0,0,1
12156014,0,1,0,0,0,0
12214929,0,0,1,0,0,0
12163901,1,0,1,1,0,0
12205796,0,0,0,1,0,0
12127432,0,1,1,1,0,0
12140614,1,1,1,0,0,0
12124130,1,0,1,1,0,0
12163677,1,0,0,1,0,0
12187683,0,0,1,0,0,0
12154577,0,1,0,0,0,0
12175629,0,0,1,1,0,0
12189870,1,0,0,0,0,0
12162692,0,0,1,1,0,0
12117765,1,1,1,0,0,0
12201817,1,1,1,0,0,0
12186334,0,1,0,1,0,0
12110291,0,0,0,1,0,0
12207719,0,1,1,1,0,0
12114548,0,0,1,1,0,0
12202213,0,0,0,1,0,0
12175670,0,1,0,0,0,0
12144647,0,1,0,0,0,0
12158764,0,0,0,1,1,0
12160660,0,1,1,0,0,0
12181358,0,0,1,0,0,0
12106997,0,1,1,0,0,0
12209183,0,1,1,1,0,0
12196736,1,0,0,1,1,0
12150527,0,0,1,1,0,0
12117149,0,0,0,1,0,0
12155213,1,0,1,1,0,0
12215773,1,0,1,1,0,1
12204995,0,0,1,1,0,0
12206357,0,0,0,1,0,0
12128879,1,0,0,1,0,0
12121060,1,0,0,1,0,0
12131254,1,1,1,0,0,0
12168934,0,0,0,0,0,0
12107375,1,0,0,1,0,1
12126902,0,0,1,0,0,0
12150641,1,1,0,1,0,0
12188417,0,1,0,1,0,0
12216011,0,0,0,1,0,0
12204041,1,0,0,1,0,0
12149437,0,0,1,1,0,0
12162324,1,0,1,0,0,0
12180940,0,0,1,1,0,0
12221178,0,1,0,1,0,0
12219137,0,0,1,0,0,0
12161344,0,0,1,0,0,1
12115945,1,0,0,1,0,0
12176974,0,0,1,1,0,0
12132605,0,0,0,0,0,0
12221658,0,0,0,0,0,0
12204384,0,1,1,1,0,0
12124210,0,0,0,1,0,0
12164496,0,0,0,1,0,0
12131364,0,0,1,1,0,0
12103681,1,1,1,0,0,0
12201682,0,0,0,1,0,0
12152584,1,0,0,1,0,0
12155512,0,1,0,0,0,0
12130393,0,1,1,0,0,0
12120209,1,0,1,0,0,0
12100045,1,0,0,1,0,0
12116428,1,0,0,1,0,0
12211120,1,0,1,0,0,0
12206620,1,1,1,1,0,0
12170896,1,0,0,1,1,0
12155573,1,1,0,1,0,0
12200807,0,1,1,1,0,0
12124622,1,1,0,0,0,0
12177689,0,1,1,0,0,0
12131936,0,0,0,1,0,0
12145863,0,0,0,0,0,0
12208359,0,0,0,1,0,1
12103052,0,0,1,1,0,0
12107853,0,1,1,1,0,0
12104641,0,0,0,1,0,0
12198614,0,1,1,0,0,0
12134514,0,1,1,1,0,0
12173382,0,0,1,0,0,1
12152213,0,1,0,1,0,0
12140975,1,1,0,1,0,0
12148768,0,1,1,1,0,0
12182833,0,0,1,1,1,0
12106243,0,0,0,0,0,1
12161799,0,0,1,1,0,0
12153999,1,1,0,1,0,0
12211040,1,1,1,1,1,1
12176271,0,0,1,1,0,0
12173071,0,0,1,1,0,0
12154680,0,0,0,1,0,0
12115299,0,0,1,0,0,1
12191835,0,1,0,0,0,1
12124629,0,1,1,1,1,0
12126792,0,0,1,1,0,0
12187244,0,0,0,0,0,0
12120714,0,1,0,0,0,0
12113505,0,0,1,0,0,0
12143592,0,0,0,1,0,1
12161538,0,0,1,1,0,0
12201603,0,0,1,1,0,0
12189334,0,0,0,1,0,1
12156657,1,1,0,1,0,0
12126167,0,0,1,1,0,0
12125956,0,0,0,1,1,0
12192130,0,0,0,1,0,0
12131195,0,1,1,1,0,1
12219318,1,0,1,0,0,0
12179166,0,0,1,1,0,0
12211857,0,1,1,0,1,0
12189291,0,0,1,0,0,0
12100075,0,0,0,1,1,0
12156131,1,1,1,0,0,0
12115444,1,0,1,0,0,0
12130422,1,1,0,0,0,0
12187862,0,1,0,1,0,0
12154017,0,0,1,1,0,0
12156328,0,0,0,1,0,0
12144620,1,1,0,1,0,0
12159544,0,1,1,0,0,0
12215348,1,0,1,0,1,0
12152954,1,0,0,1,0,1
12146029,1,1,0,1,0,0
12143940,1,0,1,1,0,0
12114530,0,1,1,1,0,1
12144480,0,0,0,0,0,0
12205201,1,1,0,0,0,0
12186516,0,0,1,1,0,0
12195189,0,0,1,1,0,0
12136148,0,1,1,1,0,0
12112738,1,1,1,1,0,0
12177863,0,0,1,1,0,1
12155286,0,0,1,0,0,0
12166466,0,1,1,1,0,0
12145570,0,0,1,1,0,0
12132124,1,0,0,1,0,0
12214875,0,1,1,1,0,0
12125398,0,1,1,1,0,0
12195172,1,0,1,1,0,0
12115525,0,0,0,1,0,0
12137304,1,0,1,1,0,0
12206958,1,0,1,1,0,0
12166860,0,1,1,1,0,0
12208546,1,0,1,0,0,0
12221492,1,1,0,0,0,0
12156126,1,1,1,0,0,0
12139505,0,0,1,1,0,0
12181709,0,0,1,1,1,0
12193611,1,0,0,1,0,0
12127010,0,0,0,1,1,0
12164123,0,0,1,1,0,0
12116538,0,1,1,0,0,0
12169835,0,1,1,1,0,0
12212365,0,1,1,0,0,0
12181399,1,1,0,1,0,0
12181136,0,0,0,0,0,0
12170078,0,0,0,0,0,0
12149483,0,0,1,0,0,0
12215634,1,1,1,1,0,0
12213561,0,1,0,1,0,0
12112629,0,1,1,1,0,1
12214602,1,0,1,1,0,0
12114277,1,0,0,0,0,0
12166503,0,0,1,0,0,0
12214098,0,1,1,0,0,0
12189969,1,0,0,0,1,0
12200841,0,0,1,0,0,1
12136655,0,0,0,1,0,0
12152118,0,1,0,0,0,0
12188630,0,0,0,1,0,0
12105025,1,0,0,0,0,0
12215772,0,1,1,0,0,0
12213511,1,1,0,1,0,0
12113406,0,0,1,1,1,0
12123187,0,1,0,1,0,1
12185608,0,0,0,1,0,0
12191512,0,0,1,0,0,1
12165335,0,0,1,1,1,0
12135210,0,0,0,0,0,0
12208986,0,1,0,0,0,0
12118245,0,0,1,1,0,0
12126090,0,1,1,1,0,0
12139402,1,1,0,1,0,0
12133754,0,0,0,1,1,0
12182566,1,1,0,0,0,0
12181683,0,0,0,1,0,0
12130808,1,1,1,1,0,0
12143536,0,0,1,1,0,0
12161215,0,0,1,0,0,0
12141581,0,0,1,1,0,0
12212802,0,1,1,1,0,0
12159472,0,1,0,0,0,0
12108515,0,0,1,1,0,0
12175925,0,0,1,1,0,0
12101043,0,0,0,1,0,0
12165417,1,1,1,0,0,0
12123494,0,0,1,1,0,0
12185461,0,0,1,0,0,0
12176137,0,1,1,1,0,0
12133108,0,1,1,1,0,0
12143868,0,0,1,1,0,0
12130527,0,0,0,1,0,0
12134778,0,0,0,1,0,0
12202038,1,0,0,1,0,0
12188335,0,0,1,1,0,0
12148406,0,1,1,1,0,1
12107250,1,0,0,1,0,0
12147923,1,0,0,1,1,0
12138651,0,0,1,0,0,0
12216556,0,0,1,1,1,0
12132342,0,1,0,1,0,1
12175534,1,0,1,1,0,0
12146771,1,0,0,1,0,1
12186170,0,0,1,1,0,0
12172098,1,0,1,1,0,0
12107330,1,0,0,1,0,0
12188539,1,1,1,1,1,1
12155118,0,1,0,0,0,0
12125415,1,1,0,1,1,0
12150738,0,0,0,1,0,0
12124899,1,1,0,1,1,0
12135209,0,0,0,0,0,0
12130069,0,0,1,0,0,0
12160137,1,1,0,0,0,0
12181546,1,0,1,0,0,0
12122282,1,0,0,0,0,0
12195628,1,0,0,1,0,0
12210746,1,1,0,0,0,0
12119327,1,0,1,1,0,1
12210591,1,0,1,1,0,0
12210303,0,1,0,1,0,0
12184101,1,1,1,1,0,0
12183108,1,1,1,1,0,0
12111029,1,1,1,0,0,0
12201448,0,0,1,0,0,1
12131699,1,0,0,0,0,0
12206871,0,0,1,1,0,0
12142036,0,0,1,0,0,0
12173228,0,0,0,1,0,0
12163397,0,0,0,1,0,0
12172687,0,0,1,1,0,1
12184543,0,1,0,1,0,0
12138371,1,0,0,1,0,0
12104178,0,0,0,0,0,0
12129703,0,0,0,1,0,0
12135320,1,0,1,0,0,0
12189563,1,0,0,1,0,0
12209560,1,1,1,1,0,0
12103228,0,0,1,1,0,1
12138443,1,0,0,0,1,0
12220836,1,1,0,1,0,0
12201475,1,0,1,1,1,0
12150554,0,1,0,1,0,0
12212260,0,0,1,0,0,0
12154246,1,1,0,0,0,0
12180208,1,1,1,1,0,0
12147879,1,0,1,1,0,0
12145080,0,0,1,1,0,1
12141389,0,1,0,0,0,0
12136371,0,1,0,0,1,0
12180323,1,1,0,0,0,0
12130981,0,0,0,1,0,1
12152237,0,0,1,1,0,0
12107691,1,1,1,1,0,0
12179849,1,0,0,0,0,0
12102358,0,1,0,0,1,0
12171928,1,0,1,1,0,0
12211618,0,0,1,0,0,0
12141515,0,0,1,1,0,0
12113735,0,0,0,1,1,0
12174160,0,0,1,1,0,1
12199860,0,0,0,1,0,0
12207498,1,1,0,1,0,1
12134026,1,0,1,1,0,1
12198757,1,0,1,1,0,0
12103649,1,0,0,1,0,0
12178734,1,1,0,1,0,1
12203417,1,1,1,1,0,0
12140296,0,1,0,1,0,0
12142018,0,1,0,0,0,0
12173198,0,1,0,1,0,0
12215757,1,0,1,1,0,1
12105958,0,0,1,1,0,0
12104878,0,0,1,1,0,0
12142516,0,0,0,1,0,0
12187899,0,1,1,0,0,0
12118743,1,1,0,1,0,0
12151062,1,1,1,0,0,0
12115195,0,0,1,1,0,0
12175279,0,1,0,0,0,0
12203288,0,1,1,1,0,0
12123293,0,0,1,0,0,0
12185148,0,0,0,1,0,0
12176649,0,0,1,0,0,0
12195236,1,0,1,1,0,0
12214662,0,1,0,0,0,0
12158295,0,0,0,1,0,1
12190928,0,1,0,1,0,0
12171031,1,1,0,0,0,0
12213555,1,0,1,0,0,0
12210306,1,0,1,0,0,0
12181905,0,1,1,1,0,0
12212355,1,0,0,0,0,1
12166164,0,0,1,1,0,0
12193130,1,0,1,0,0,0
12196802,0,1,0,1,0,0
12145336,0,0,0,1,0,0
12197382,1,0,0,1,0,0
12178963,1,0,1,1,0,0
12177024,0,1,0,1,1,0
12118970,0,1,0,1,0,0
12123066,0,1,1,1,0,0
12203523,0,1,1,1,0,0
12119027,1,1,1,1,0,0
12168015,0,0,1,1,0,0
12190729,0,0,0,1,0,0
12127505,1,1,1,0,0,0
12126133,1,0,0,1,0,1
12133311,0,1,0,1,0,0
12168144,0,0,0,0,0,0
12104570,1,0,1,0,0,0
12169721,0,1,0,1,0,0
12180478,0,1,1,0,0,0
12216049,1,1,0,1,0,0
12142616,1,0,0,1,0,0
12172057,1,0,0,0,0,0
12141876,1,1,0,1,0,0
12146890,0,0,1,1,0,0
12115018,1,1,0,0,0,0
12119119,0,1,1,1,0,0
12127343,0,0,1,1,1,0
12131097,1,0,1,1,0,0
12209635,0,1,1,1,0,0
12187909,0,0,1,0,0,0
12135934,0,0,0,1,0,0
12153119,0,0,0,0,0,0
12115156,0,1,1,1,0,0
12186067,0,0,1,1,1,0
12149635,0,0,1,1,0,0
12218258,1,0,0,1,0,0
12118497,0,0,0,1,0,0
12118202,0,0,1,0,0,0
12126228,0,0,1,0,0,0
12162605,1,0,1,1,0,0
12157042,0,0,1,0,0,0
12135902,1,0,1,1,0,0
12144655,0,0,1,0,0,1
12143299,1,1,0,1,0,0
12172770,0,0,0,1,0,0
12203954,1,1,1,1,0,1
12139591,0,1,0,0,0,0
12186192,0,1,1,1,1,0
12118887,0,1,1,1,0,0
12103629,0,1,1,0,0,0
12123953,1,0,0,0,0,0
12207588,0,0,0,1,0,0
12168437,0,0,0,1,0,0
12183128,0,1,0,0,0,0
12130431,1,1,0,0,0,0
12126129,0,0,1,1,0,0
12132556,0,0,1,1,0,0
12175316,0,0,1,1,1,0
12198731,1,1,0,1,1,0
12163508,0,1,0,0,0,0
12116106,0,1,0,0,0,0
12194398,1,1,0,1,0,0
12144246,1,0,0,1,0,0
12101931,0,0,1,1,0,0
12170634,1,1,0,1,0,0
12166536,0,0,0,1,1,0
12191716,0,0,1,1,0,0
12116877,1,1,0,0,0,0
12160989,0,0,0,1,0,0
12202848,1,1,0,0,0,0
12210262,0,0,0,1,0,0
12106906,1,0,0,1,0,0
12187026,0,0,0,1,0,1
12142138,1,1,1,1,0,0
12109206,0,0,0,1,0,0
12124438,1,1,1,1,0,0
12182872,1,0,1,1,0,0
12171461,0,0,0,0,0,0
12216961,0,1,1,1,1,0
12147626,0,1,1,1,0,0
12152564,0,1,1,1,0,0
12184710,1,0,1,0,0,0
12217482,0,1,0,1,0,0
12142573,1,0,1,1,0,0
12175991,0,0,0,0,0,0
12206005,0,1,0,1,0,1
12175110,1,1,0,1,1,0
12166355,1,0,1,1,0,0
12195060,0,0,1,0,0,0
12176541,0,0,1,1,0,0
12192360,0,1,0,1,0,0
12112726,0,0,0,1,0,0
12108296,1,0,1,0,0,0
12199330,0,0,1,1,0,0
12157794,1,0,0,1,0,0
12214107,0,0,1,1,0,0
12155340,0,0,0,1,0,0
12221356,1,0,0,0,0,0
12208954,0,1,1,1,0,0
12138753,0,0,1,0,0,0
12158857,0,1,1,0,0,0
12210124,0,0,1,0,0,0
12102815,0,0,0,0,0,0
12129726,0,0,1,0,0,0
12112064,0,0,0,0,0,0
12211382,0,0,0,0,0,0
12102453,1,0,0,1,0,0
12216742,0,0,1,1,1,0
12111034,0,0,0,1,0,0
12211264,1,0,0,0,0,0
12133580,0,0,0,1,0,0
12186337,0,0,0,0,0,0
12164988,0,1,1,1,0,0
12141764,1,0,0,1,0,0
12156692,0,1,0,1,0,0
12188216,1,0,1,0,0,0
12217390,0,0,0,1,1,0
12196388,0,0,1,1,0,0
12203753,1,0,1,1,0,0
12175826,0,0,0,1,0,0
12176742,0,0,0,0,0,1
12206766,1,1,0,1,0,0
12183359,0,0,0,0,0,0
12181842,1,0,1,0,0,0
12181792,0,0,0,1,0,0
12103162,0,1,0,0,1,0
12177105,0,0,1,1,1,0
12215830,0,0,1,0,0,0
12164730,0,0,0,0,0,0
12186207,0,1,0,1,1,0
12194621,0,0,1,0,0,1
12100116,0,0,0,0,0,0
12185482,0,1,1,0,1,0
12133817,1,1,1,0,0,0
12143627,1,0,0,1,0,1
